station,inspection,recipe,lot,partid,key,value,result,unit,date_created,position,scanid,mintolerance,maxtolerance,toleranceusage,item,recipeid,pad_partid,pad_item,measurand_group_name,station_unique_id,inspectionstep,basicitemkey
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Width,2486.5,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,2400,2600,Both,HeatSink HS1,,,,HeatSink Width,05412646-1652-4091-82e8-99c2f734a923,HeatShinkMeasur,HeatSink
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Length,2092.8000000000002,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,2000,2200,Both,HeatSink HS1,,,,HeatSink Length,05412646-1652-4091-82e8-99c2f734a923,HeatShinkMeasur,HeatSink
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Angle,-0.00042000000000000002,Pass,Radian,2020-08-08 05:22:11,5,FirstScan,-0.34906500000000001,0.34906500000000001,Both,HeatSink HS1,,,,HeatSink Angle,05412646-1652-4091-82e8-99c2f734a923,HeatShinkMeasur,HeatSink
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Width,233.59999999999999,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,180,300,Both,Contact Pad 1,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Length,276.39999999999998,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,200,300,Both,Contact Pad 1,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Width,230,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,180,300,Both,Contact Pad 2,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Length,279.10000000000002,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,200,300,Both,Contact Pad 2,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Pitch,495.39999999999998,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,450,550,Both,Contact Pad 2,,,,Contact Pitch,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Width,231.59999999999999,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,180,300,Both,Contact Pad 3,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Length,280.69999999999999,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,200,300,Both,Contact Pad 3,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Pitch,499.19999999999999,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,450,550,Both,Contact Pad 3,,,,Contact Pitch,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Width,234,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,180,300,Both,Contact Pad 4,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Length,278,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,200,300,Both,Contact Pad 4,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Pitch,500.5,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,450,550,Both,Contact Pad 4,,,,Contact Pitch,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Width,229,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,180,300,Both,Contact Pad 5,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Length,276.80000000000001,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,200,300,Both,Contact Pad 5,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Gap,264,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,150,350,Both,Contact Pad 2,,,,Contact Gap1,05412646-1652-4091-82e8-99c2f734a923,Bottom Pad Gap Check,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Gap,264.19999999999999,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,150,350,Both,Contact Pad 3,,,,Contact Gap1,05412646-1652-4091-82e8-99c2f734a923,Bottom Pad Gap Check,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3877,Gap,264.30000000000001,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,150,350,Both,Contact Pad 4,,,,Contact Gap1,05412646-1652-4091-82e8-99c2f734a923,Bottom Pad Gap Check,Contact
Station2 5S,Surface Body,SFN 3x3 5L,1TD15705X2X1,3877,Found,0,Pass,None,2020-08-08 05:22:11,7,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Body White,Blob
Station2 5S,Surface Body,SFN 3x3 5L,1TD15705X2X1,3877,Found,0,Pass,None,2020-08-08 05:22:11,7,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Body Black,Blob
Station2 5S,Surface Body,SFN 3x3 5L,1TD15705X2X1,3877,Found,0,Pass,None,2020-08-08 05:22:11,7,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Chipout White,Blob
Station2 5S,Surface Body,SFN 3x3 5L,1TD15705X2X1,3877,Found,0,Pass,None,2020-08-08 05:22:11,7,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Chipout Black,Blob
Station2 5S,Surface Pad,SFN 3x3 5L,1TD15705X2X1,3877,Found,0,Pass,None,2020-08-08 05:22:11,8,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Pads Black,Blob
Station2 5S,Surface Pad,SFN 3x3 5L,1TD15705X2X1,3877,BlobTotalAreaInPercent,5.46,FailOnHigh,Percent,2020-08-08 05:22:11,8,FirstScan,40,5,High,Pads White Pad3,,,,BlobTotalAreaInPercent,05412646-1652-4091-82e8-99c2f734a923,Surface Pads White,Pads White
Station2 5S,Surface Pad,SFN 3x3 5L,1TD15705X2X1,3877,Found,4,Pass,None,2020-08-08 05:22:11,8,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Pads White,Blob
Station2 5S,Orientation,SFN 3x3 5L,1TD15705X2X1,3878,MatchScore,99.390000000000001,Pass,Percent,2020-08-08 05:22:11,2,FirstScan,60,100,Low,Pattern 0°Pattern,,,,MatchScore,05412646-1652-4091-82e8-99c2f734a923,Orientation,Pattern
Station2 5S,PackageLocate,SFN 3x3 5L,1TD15705X2X1,3878,Width,2966.4000000000001,Pass,Microns,2020-08-08 05:22:11,3,FirstScan,2900,3100,Both,Package Package,,,,Body Width,05412646-1652-4091-82e8-99c2f734a923,Package Locate,Package
Station2 5S,PackageLocate,SFN 3x3 5L,1TD15705X2X1,3878,Length,2964.8000000000002,Pass,Microns,2020-08-08 05:22:11,3,FirstScan,2900,3100,Both,Package Package,,,,Body Length,05412646-1652-4091-82e8-99c2f734a923,Package Locate,Package
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Width,2487,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,2400,2600,Both,HeatSink HS1,,,,HeatSink Width,05412646-1652-4091-82e8-99c2f734a923,HeatShinkMeasur,HeatSink
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Length,2092.1999999999998,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,2000,2200,Both,HeatSink HS1,,,,HeatSink Length,05412646-1652-4091-82e8-99c2f734a923,HeatShinkMeasur,HeatSink
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Angle,-0.00027999999999999998,Pass,Radian,2020-08-08 05:22:11,5,FirstScan,-0.34906500000000001,0.34906500000000001,Both,HeatSink HS1,,,,HeatSink Angle,05412646-1652-4091-82e8-99c2f734a923,HeatShinkMeasur,HeatSink
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Width,229,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,180,300,Both,Contact Pad 1,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Length,276.39999999999998,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,200,300,Both,Contact Pad 1,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Width,231.30000000000001,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,180,300,Both,Contact Pad 2,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Length,279.5,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,200,300,Both,Contact Pad 2,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Pitch,500.69999999999999,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,450,550,Both,Contact Pad 2,,,,Contact Pitch,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Width,233.40000000000001,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,180,300,Both,Contact Pad 3,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Length,278.60000000000002,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,200,300,Both,Contact Pad 3,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Pitch,498.10000000000002,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,450,550,Both,Contact Pad 3,,,,Contact Pitch,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Width,234.90000000000001,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,180,300,Both,Contact Pad 4,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Length,277.80000000000001,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,200,300,Both,Contact Pad 4,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Pitch,497.39999999999998,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,450,550,Both,Contact Pad 4,,,,Contact Pitch,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Width,233.19999999999999,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,180,300,Both,Contact Pad 5,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Length,274.89999999999998,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,200,300,Both,Contact Pad 5,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Gap,262.89999999999998,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,150,350,Both,Contact Pad 2,,,,Contact Gap1,05412646-1652-4091-82e8-99c2f734a923,Bottom Pad Gap Check,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Gap,263.30000000000001,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,150,350,Both,Contact Pad 3,,,,Contact Gap1,05412646-1652-4091-82e8-99c2f734a923,Bottom Pad Gap Check,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3878,Gap,260.80000000000001,Pass,Microns,2020-08-08 05:22:11,5,FirstScan,150,350,Both,Contact Pad 4,,,,Contact Gap1,05412646-1652-4091-82e8-99c2f734a923,Bottom Pad Gap Check,Contact
Station2 5S,Surface Body,SFN 3x3 5L,1TD15705X2X1,3878,Found,0,Pass,None,2020-08-08 05:22:11,7,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Body White,Blob
Station2 5S,Surface Body,SFN 3x3 5L,1TD15705X2X1,3878,Found,0,Pass,None,2020-08-08 05:22:11,7,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Body Black,Blob
Station2 5S,Surface Body,SFN 3x3 5L,1TD15705X2X1,3878,Found,0,Pass,None,2020-08-08 05:22:11,7,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Chipout White,Blob
Station2 5S,Surface Body,SFN 3x3 5L,1TD15705X2X1,3878,Found,0,Pass,None,2020-08-08 05:22:11,7,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Chipout Black,Blob
Station2 5S,Surface Pad,SFN 3x3 5L,1TD15705X2X1,3878,Found,0,Pass,None,2020-08-08 05:22:11,8,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Pads Black,Blob
Station2 5S,Surface Pad,SFN 3x3 5L,1TD15705X2X1,3878,BlobTotalAreaInPercent,5.5999999999999996,FailOnHigh,Percent,2020-08-08 05:22:11,8,FirstScan,40,5,High,Pads White Pad3,,,,BlobTotalAreaInPercent,05412646-1652-4091-82e8-99c2f734a923,Surface Pads White,Pads White
Station2 5S,Surface Pad,SFN 3x3 5L,1TD15705X2X1,3878,Found,5,Pass,None,2020-08-08 05:22:11,8,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Pads White,Blob
Station2 5S,Orientation,SFN 3x3 5L,1TD15705X2X1,3954,MatchScore,99.079999999999998,Pass,Percent,2020-08-08 05:22:27,2,FirstScan,60,100,Low,Pattern 0°Pattern,,,,MatchScore,05412646-1652-4091-82e8-99c2f734a923,Orientation,Pattern
Station2 5S,PackageLocate,SFN 3x3 5L,1TD15705X2X1,3954,Width,2965.5999999999999,Pass,Microns,2020-08-08 05:22:27,3,FirstScan,2900,3100,Both,Package Package,,,,Body Width,05412646-1652-4091-82e8-99c2f734a923,Package Locate,Package
Station2 5S,PackageLocate,SFN 3x3 5L,1TD15705X2X1,3954,Length,2964.3000000000002,Pass,Microns,2020-08-08 05:22:27,3,FirstScan,2900,3100,Both,Package Package,,,,Body Length,05412646-1652-4091-82e8-99c2f734a923,Package Locate,Package
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Width,2486.6999999999998,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,2400,2600,Both,HeatSink HS1,,,,HeatSink Width,05412646-1652-4091-82e8-99c2f734a923,HeatShinkMeasur,HeatSink
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Length,2090.9000000000001,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,2000,2200,Both,HeatSink HS1,,,,HeatSink Length,05412646-1652-4091-82e8-99c2f734a923,HeatShinkMeasur,HeatSink
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Angle,-0.00080000000000000004,Pass,Radian,2020-08-08 05:22:27,5,FirstScan,-0.34906500000000001,0.34906500000000001,Both,HeatSink HS1,,,,HeatSink Angle,05412646-1652-4091-82e8-99c2f734a923,HeatShinkMeasur,HeatSink
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Width,227.69999999999999,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,180,300,Both,Contact Pad 1,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Length,271.80000000000001,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,200,300,Both,Contact Pad 1,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Width,227.90000000000001,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,180,300,Both,Contact Pad 2,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Length,272.5,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,200,300,Both,Contact Pad 2,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Pitch,498.80000000000001,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,450,550,Both,Contact Pad 2,,,,Contact Pitch,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Width,230.69999999999999,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,180,300,Both,Contact Pad 3,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Length,272.60000000000002,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,200,300,Both,Contact Pad 3,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Pitch,496.5,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,450,550,Both,Contact Pad 3,,,,Contact Pitch,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Width,231.19999999999999,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,180,300,Both,Contact Pad 4,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Length,271.19999999999999,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,200,300,Both,Contact Pad 4,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Pitch,499.69999999999999,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,450,550,Both,Contact Pad 4,,,,Contact Pitch,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Width,231.59999999999999,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,180,300,Both,Contact Pad 5,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Length,270.89999999999998,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,200,300,Both,Contact Pad 5,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Gap,266.60000000000002,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,150,350,Both,Contact Pad 2,,,,Contact Gap1,05412646-1652-4091-82e8-99c2f734a923,Bottom Pad Gap Check,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Gap,265.10000000000002,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,150,350,Both,Contact Pad 3,,,,Contact Gap1,05412646-1652-4091-82e8-99c2f734a923,Bottom Pad Gap Check,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3954,Gap,264.10000000000002,Pass,Microns,2020-08-08 05:22:27,5,FirstScan,150,350,Both,Contact Pad 4,,,,Contact Gap1,05412646-1652-4091-82e8-99c2f734a923,Bottom Pad Gap Check,Contact
Station2 5S,Surface Body,SFN 3x3 5L,1TD15705X2X1,3954,Found,0,Pass,None,2020-08-08 05:22:27,7,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Body White,Blob
Station2 5S,Surface Body,SFN 3x3 5L,1TD15705X2X1,3954,Found,0,Pass,None,2020-08-08 05:22:27,7,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Body Black,Blob
Station2 5S,Surface Body,SFN 3x3 5L,1TD15705X2X1,3954,Found,0,Pass,None,2020-08-08 05:22:27,7,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Chipout White,Blob
Station2 5S,Surface Body,SFN 3x3 5L,1TD15705X2X1,3954,Found,0,Pass,None,2020-08-08 05:22:27,7,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Chipout Black,Blob
Station2 5S,Surface Pad,SFN 3x3 5L,1TD15705X2X1,3954,Found,0,Pass,None,2020-08-08 05:22:27,8,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Pads Black,Blob
Station2 5S,Surface Pad,SFN 3x3 5L,1TD15705X2X1,3954,BlobTotalAreaInPercent,5.6399999999999997,FailOnHigh,Percent,2020-08-08 05:22:27,8,FirstScan,40,5,High,Pads White Pad3,,,,BlobTotalAreaInPercent,05412646-1652-4091-82e8-99c2f734a923,Surface Pads White,Pads White
Station2 5S,Surface Pad,SFN 3x3 5L,1TD15705X2X1,3954,Found,1,Pass,None,2020-08-08 05:22:27,8,FirstScan,0,0,Low,Blob Blob,,,,Found,05412646-1652-4091-82e8-99c2f734a923,Surface Pads White,Blob
Station2 5S,Orientation,SFN 3x3 5L,1TD15705X2X1,3955,MatchScore,98.930000000000007,Pass,Percent,2020-08-08 05:22:28,2,FirstScan,60,100,Low,Pattern 0°Pattern,,,,MatchScore,05412646-1652-4091-82e8-99c2f734a923,Orientation,Pattern
Station2 5S,PackageLocate,SFN 3x3 5L,1TD15705X2X1,3955,Width,2964.9000000000001,Pass,Microns,2020-08-08 05:22:28,3,FirstScan,2900,3100,Both,Package Package,,,,Body Width,05412646-1652-4091-82e8-99c2f734a923,Package Locate,Package
Station2 5S,PackageLocate,SFN 3x3 5L,1TD15705X2X1,3955,Length,2964.5,Pass,Microns,2020-08-08 05:22:28,3,FirstScan,2900,3100,Both,Package Package,,,,Body Length,05412646-1652-4091-82e8-99c2f734a923,Package Locate,Package
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3955,Width,2486.5,Pass,Microns,2020-08-08 05:22:28,5,FirstScan,2400,2600,Both,HeatSink HS1,,,,HeatSink Width,05412646-1652-4091-82e8-99c2f734a923,HeatShinkMeasur,HeatSink
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3955,Length,2089,Pass,Microns,2020-08-08 05:22:28,5,FirstScan,2000,2200,Both,HeatSink HS1,,,,HeatSink Length,05412646-1652-4091-82e8-99c2f734a923,HeatShinkMeasur,HeatSink
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3955,Angle,-0.00164,Pass,Radian,2020-08-08 05:22:28,5,FirstScan,-0.34906500000000001,0.34906500000000001,Both,HeatSink HS1,,,,HeatSink Angle,05412646-1652-4091-82e8-99c2f734a923,HeatShinkMeasur,HeatSink
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3955,Width,228.90000000000001,Pass,Microns,2020-08-08 05:22:28,5,FirstScan,180,300,Both,Contact Pad 1,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3955,Length,269.39999999999998,Pass,Microns,2020-08-08 05:22:28,5,FirstScan,200,300,Both,Contact Pad 1,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3955,Width,226.80000000000001,Pass,Microns,2020-08-08 05:22:28,5,FirstScan,180,300,Both,Contact Pad 2,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3955,Length,272.10000000000002,Pass,Microns,2020-08-08 05:22:28,5,FirstScan,200,300,Both,Contact Pad 2,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3955,Pitch,494.89999999999998,Pass,Microns,2020-08-08 05:22:28,5,FirstScan,450,550,Both,Contact Pad 2,,,,Contact Pitch,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3955,Width,228.59999999999999,Pass,Microns,2020-08-08 05:22:28,5,FirstScan,180,300,Both,Contact Pad 3,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3955,Length,273.39999999999998,Pass,Microns,2020-08-08 05:22:28,5,FirstScan,200,300,Both,Contact Pad 3,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3955,Pitch,500.19999999999999,Pass,Microns,2020-08-08 05:22:28,5,FirstScan,450,550,Both,Contact Pad 3,,,,Contact Pitch,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3955,Width,228.59999999999999,Pass,Microns,2020-08-08 05:22:28,5,FirstScan,180,300,Both,Contact Pad 4,,,,Contact Width,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
Station2 5S,Contact2DView,SFN 3x3 5L,1TD15705X2X1,3955,Length,271.80000000000001,Pass,Microns,2020-08-08 05:22:28,5,FirstScan,200,300,Both,Contact Pad 4,,,,Contact Length,05412646-1652-4091-82e8-99c2f734a923,Pad2D Measurement,Contact
